movement,flight_id,airline,origin,transit_point,destination,take_off_time,landing_time,transit_duration_mins,total_duration_mins,aircraft_model,carbon_kg,eco_price_sar,price_status,flight_date,day
DEPARTURE,SV 117,Saudia,JED,LHR,ORD,16:00,14:03,720,1803,Boeing 777,869000.0,2655.0,typical,5/1/2026,Friday
DEPARTURE,MS 670,EgyptAir,JED,CAI,ORD,23:00,13:20,150,1340,Boeing 737,821000.0,3538.0,typical,5/1/2026,Friday
DEPARTURE,GF 174,Gulf Air,JED,BAH,ORD,21:30,12:20,130,1370,Airbus A320neo,768000.0,3548.0,high,5/1/2026,Friday
DEPARTURE,QR 1189,Qatar Airways,JED,DOH,ORD,22:35,16:50,515,1575,Boeing 777,754000.0,4006.0,high,5/1/2026,Friday
DEPARTURE,TK 97,Turkish Airlines,JED,IST,ORD,6:05,18:15,290,1210,Airbus A321neo,723000.0,4244.0,high,5/1/2026,Friday
DEPARTURE,RJ 707,Royal Jordanian,JED,AMM,ORD,20:55,16:10,745,1635,Boeing 787,644000.0,4431.0,high,5/1/2026,Friday
DEPARTURE,EK 802,Emirates,JED,DXB,ORD,4:05,15:45,120,1180,Airbus A380,972000.0,4581.0,high,5/1/2026,Friday
DEPARTURE,QR 1183,Qatar Airways,JED,DOH,ORD,4:05,16:50,185,1245,Airbus A350,744000.0,4674.0,high,5/1/2026,Friday
DEPARTURE,TK 95,Turkish Airlines,JED,IST,ORD,1:30,13:20,160,1190,Airbus A321neo,790000.0,12670.0,high,5/1/2026,Friday
DEPARTURE,TK 95,Turkish Airlines,JED,IST,ORD,1:30,9:40,70,970,Airbus A321neo,563000.0,2749.0,typical,8/6/2026,Thursday
DEPARTURE,TK 97,Turkish Airlines,JED,IST,ORD,6:05,18:15,290,1210,Airbus A321neo,659000.0,2749.0,typical,8/6/2026,Thursday
DEPARTURE,MS 672,EgyptAir,JED,CAI,ORD,18:30,5:15,250,1125,Airbus A330,720000.0,3012.0,typical,8/6/2026,Thursday
DEPARTURE,SV 119,Saudia,JED,LHR,ORD,8:10,19:52,90,1182,Boeing 787,701000.0,2655.0,typical,8/6/2026,Thursday
DEPARTURE,TK 127,Turkish Airlines,JED,IST,ORD,19:20,9:40,420,1340,Boeing 737,598000.0,2749.0,typical,8/6/2026,Thursday
DEPARTURE,EY 612,Etihad,JED,AUH,ORD,19:00,8:35,250,1295,Airbus A321,736000.0,2863.0,typical,8/6/2026,Thursday
DEPARTURE,MS 662,EgyptAir,JED,CAI,ORD,11:10,5:15,690,1565,Airbus A330,720000.0,2956.0,typical,8/6/2026,Thursday
DEPARTURE,EK 802,Emirates,JED,DXB,ORD,4:05,15:45,120,1180,Airbus A380,977000.0,3415.0,typical,8/6/2026,Thursday
DEPARTURE,QR 1185,Qatar Airways,JED,DOH,ORD,4:50,15:05,60,1095,Boeing 787,892000.0,4006.0,high,8/6/2026,Thursday
ARRIVAL,EY 64,Etihad,LHR,AUH,JED,14:45,3:55,80,670,Airbus A350,483000.0,1595.0,typical,6/13/2026,Saturday
ARRIVAL,EY 66,Etihad,LHR,AUH,JED,20:50,10:30,110,700,Boeing 787,519000.0,1595.0,typical,6/13/2026,Saturday
ARRIVAL,EY 68,Etihad,LHR,AUH,JED,21:45,10:30,55,645,Airbus A350,483000.0,1697.0,typical,6/13/2026,Saturday
ARRIVAL,A3 601,Aegean,LHR,ATH,JED,12:15,2:35,305,740,Airbus A321neo,345000.0,1734.0,typical,6/13/2026,Saturday
ARRIVAL,QR 120,Qatar Airways,LHR,DOH,JED,9:30,0:10,150,760,Boeing 777,501000.0,1850.0,typical,6/13/2026,Saturday
ARRIVAL,A3 609,Aegean,LHR,ATH,JED,22:15,2:35,1150,1580,Airbus A321neo,345000.0,1475.0,typical,6/13/2026,Saturday
ARRIVAL,EY 62,Etihad,LHR,AUH,JED,9:30,23:25,110,715,Airbus A380,538000.0,1697.0,typical,6/13/2026,Saturday
ARRIVAL,QR 16,Qatar Airways,LHR,DOH,JED,21:55,12:00,130,725,Boeing 777,510000.0,1850.0,typical,6/13/2026,Saturday
ARRIVAL,RJ 112,Royal Jordanian,LHR,AMM,JED,17:05,3:05,45,480,Boeing 787,304000.0,2657.0,typical,6/13/2026,Saturday
ARRIVAL,SV 120,Saudia,LHR,Direct,JED,14:40,22:50,0,370,Boeing 787,306000.0,3716.0,typical,6/13/2026,Saturday
ARRIVAL,SV 118,Saudia,LHR,Direct,JED,22:10,6:20,0,370,Boeing 787,306000.0,3716.0,typical,6/13/2026,Saturday
ARRIVAL,PC 1252,Pegasus,AMS,SAW,JED,12:40,1:10,260,690,Airbus A321,345000.0,1379.0,typical,8/20/2026,Thursday
ARRIVAL,A3 625,Aegean,AMS,ATH,JED,12:20,2:35,385,795,Airbus A321neo,329000.0,1506.0,typical,8/20/2026,Thursday
ARRIVAL,SV 214,Saudia,AMS,Direct,JED,15:55,22:45,0,350,Boeing 787,254000.0,2849.0,typical,8/20/2026,Thursday
ARRIVAL,WY 172,Oman Air,AMS,MCT,JED,20:25,17:10,575,1185,Boeing 787,500000.0,1774.0,typical,8/20/2026,Thursday
ARRIVAL,TK 1956,Turkish Airlines,AMS,IST,JED,23:20,16:10,125,950,Airbus A320,561000.0,1835.0,typical,8/20/2026,Thursday
ARRIVAL,EY 42,Etihad,AMS,AUH,JED,21:55,10:30,125,695,Airbus A350,467000.0,2208.0,typical,8/20/2026,Thursday
ARRIVAL,VF 4,AJet,AMS,SAW,JED,17:45,4:55,160,610,Boeing 737,365000.0,2504.0,typical,8/20/2026,Thursday
ARRIVAL,TK 1958,Turkish Airlines,AMS,IST,JED,14:40,0:30,90,530,Airbus A330,332000.0,3904.0,typical,8/20/2026,Thursday
DEPARTURE,A3 951,Aegean,JED,ATH,MAD,3:30,12:00,120,570,Airbus A320neo,338000.0,1055.0,high,7/11/2026,Saturday
DEPARTURE,EY 604,Etihad,JED,AUH,MAD,5:40,19:40,285,900,Airbus A321,455000.0,1198.0,high,7/11/2026,Saturday
DEPARTURE,QR 1185,Qatar Airways,JED,DOH,MAD,4:50,14:15,55,625,Boeing 787,408000.0,1495.0,high,7/11/2026,Saturday
DEPARTURE,EY 612,Etihad,JED,AUH,MAD,19:00,8:10,220,850,Airbus A321,502000.0,1255.0,high,7/11/2026,Saturday
DEPARTURE,QR 1187,Qatar Airways,JED,DOH,MAD,19:50,20:45,985,1555,Boeing 787,393000.0,1265.0,high,7/11/2026,Saturday
DEPARTURE,AT 255,Royal Air Maroc,JED,CMN,MAD,15:30,12:35,800,1325,Boeing 787,432000.0,1460.0,high,7/11/2026,Saturday
DEPARTURE,PC 695,Pegasus,JED,SAW,MAD,2:30,13:30,225,720,Airbus A321,383000.0,1547.0,high,7/11/2026,Saturday
DEPARTURE,VF 610,AJet,JED,ESB,MAD,2:10,16:05,390,895,Boeing 737MAX 8 Passenger,364000.0,1550.0,high,7/11/2026,Saturday
DEPARTURE,MS 674,EgyptAir,JED,CAI,MAD,5:10,12:55,90,525,Boeing 737,443000.0,1809.0,high,7/11/2026,Saturday
DEPARTURE,SV 227,Saudia,JED,Direct,MAD,8:20,13:45,0,385,Boeing 787,293000.0,2855.0,high,7/11/2026,Saturday
DEPARTURE,GF 174,Gulf Air,JED,BAH,FCO,21:30,6:35,110,605,Airbus A321neo,439000.0,1106.0,high,9/8/2026,Tuesday
DEPARTURE,G9 150,Air Arabia,JED,SHJ,FCO,23:45,12:35,260,830,Airbus A321 (Sharklets),463000.0,1268.0,high,9/8/2026,Tuesday
DEPARTURE,SV 1048,Saudia,JED,RUH,FCO,21:00,6:15,180,615,Airbus A321,414000.0,1310.0,high,9/8/2026,Tuesday
DEPARTURE,G9 146,Air Arabia,JED,SHJ,FCO,10:10,21:00,140,710,Airbus A321 (Sharklets),463000.0,1283.0,high,9/8/2026,Tuesday
DEPARTURE,EY 604,Etihad,JED,AUH,FCO,5:40,18:15,285,815,Airbus A321,454000.0,1668.0,high,9/8/2026,Tuesday
DEPARTURE,SV 1018,Saudia,JED,RUH,FCO,6:00,14:40,135,580,Airbus A330,450000.0,1710.0,high,9/8/2026,Tuesday
DEPARTURE,VF 190,AJet,JED,SAW,FCO,3:05,11:30,160,565,Boeing 737,312000.0,2264.0,high,9/8/2026,Tuesday
DEPARTURE,MS 662,EgyptAir,JED,CAI,FCO,11:10,17:20,95,430,Airbus A330,311000.0,2482.0,high,9/8/2026,Tuesday
DEPARTURE,SV 201,Saudia,JED,Direct,FCO,10:35,14:40,0,305,Airbus A320,396000.0,3896.0,high,9/8/2026,Tuesday
ARRIVAL,EY 2,Etihad,JFK,AUH,JED,14:45,4:45,825,1860,Airbus A350,793000.0,1484.0,low,4/23/2026,Thursday
ARRIVAL,QR 702,Qatar Airways,JFK,DOH,JED,22:05,0:10,210,1145,Airbus A350,818000.0,1598.0,low,4/23/2026,Thursday
ARRIVAL,MS 986,EgyptAir,JFK,CAI,JED,12:55,17:30,535,1295,Boeing 777,778000.0,2296.0,low,4/23/2026,Thursday
ARRIVAL,TK 4,Turkish Airlines,JFK,IST,JED,12:50,11:35,135,945,Boeing 777,760000.0,2682.0,low,4/23/2026,Thursday
ARRIVAL,AI 116,Air India,JFK,BOM,JED,11:10,21:40,420,1650,Boeing 777,1307000.0,2578.0,low,4/23/2026,Thursday
ARRIVAL,TK 12,Turkish Airlines,JFK,IST,JED,0:25,0:30,200,1025,Boeing 787,635000.0,2682.0,low,4/23/2026,Thursday
ARRIVAL,TK 2,Turkish Airlines,JFK,IST,JED,19:50,0:30,455,1300,Boeing 777,747000.0,2682.0,low,4/23/2026,Thursday
ARRIVAL,VS 26,Virgin Atlantic,JFK,LHR,JED,8:15,6:20,120,905,Boeing 787,678000.0,7502.0,low,4/23/2026,Thursday
ARRIVAL,BA 178,British Airways,JFK,LHR,JED,7:50,6:45,165,955,Boeing 777,789000.0,8567.0,low,4/23/2026,Thursday
DEPARTURE,XY 416,Flynas,JED,Direct,DMM,17:00,19:05,0,125,Airbus A320neo,99000.0,380.0,typical,6/11/2026,Thursday
DEPARTURE,F3 303,flyadeal,JED,Direct,DMM,7:55,10:00,0,125,Airbus A320,108000.0,385.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1110,Saudia,JED,Direct,DMM,9:00,11:05,0,125,Airbus A320,134000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,XY 402,Flynas,JED,Direct,DMM,6:45,8:50,0,125,Airbus A320neo,99000.0,380.0,typical,6/11/2026,Thursday
DEPARTURE,XY 412,Flynas,JED,Direct,DMM,18:25,20:30,0,125,Airbus A320neo,99000.0,380.0,typical,6/11/2026,Thursday
DEPARTURE,XY 421,Flynas,JED,Direct,DMM,19:25,21:30,0,125,Airbus A320neo,99000.0,380.0,typical,6/11/2026,Thursday
DEPARTURE,XY 414,Flynas,JED,Direct,DMM,23:05,1:10,0,125,Airbus A320neo,99000.0,380.0,typical,6/11/2026,Thursday
DEPARTURE,F3 321,flyadeal,JED,Direct,DMM,0:10,2:15,0,125,Airbus A320,108000.0,385.0,typical,6/11/2026,Thursday
DEPARTURE,F3 317,flyadeal,JED,Direct,DMM,18:35,20:40,0,125,Airbus A320,108000.0,385.0,typical,6/11/2026,Thursday
DEPARTURE,F3 323,flyadeal,JED,Direct,DMM,23:05,1:10,0,125,Airbus A320,108000.0,385.0,typical,6/11/2026,Thursday
DEPARTURE,F3 307,flyadeal,JED,Direct,DMM,11:05,13:05,0,120,Airbus A320,108000.0,415.0,typical,6/11/2026,Thursday
DEPARTURE,F3 309,flyadeal,JED,Direct,DMM,12:40,14:40,0,120,Airbus A320,108000.0,415.0,typical,6/11/2026,Thursday
DEPARTURE,XY 406,Flynas,JED,Direct,DMM,12:40,14:45,0,125,Airbus A320neo,99000.0,419.0,typical,6/11/2026,Thursday
DEPARTURE,XY 420,Flynas,JED,Direct,DMM,15:40,17:45,0,125,Airbus A320neo,99000.0,419.0,typical,6/11/2026,Thursday
DEPARTURE,XY 408,Flynas,JED,Direct,DMM,21:50,23:55,0,125,Airbus A320neo,99000.0,449.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1128,Saudia,JED,Direct,DMM,1:05,3:10,0,125,Airbus A320,134000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1130,Saudia,JED,Direct,DMM,3:05,5:10,0,125,Airbus A321,127000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1108,Saudia,JED,Direct,DMM,7:00,9:05,0,125,Airbus A320,168000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1114,Saudia,JED,Direct,DMM,11:00,13:05,0,125,Airbus A321,127000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1116,Saudia,JED,Direct,DMM,13:00,15:05,0,125,Airbus A320,134000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1118,Saudia,JED,Direct,DMM,15:00,17:05,0,125,Airbus A321,127000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1122,Saudia,JED,Direct,DMM,17:00,19:05,0,125,Airbus A320,134000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1124,Saudia,JED,Direct,DMM,19:00,21:05,0,125,Airbus A320,134000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,SV 1126,Saudia,JED,Direct,DMM,21:00,23:05,0,125,Airbus A320,134000.0,469.0,typical,6/11/2026,Thursday
DEPARTURE,F3 353,flyadeal,JED,Direct,GIZ,13:20,14:45,0,85,Airbus A320,70000.0,275.0,high,7/11/2026,Saturday
DEPARTURE,F3 355,flyadeal,JED,Direct,GIZ,15:15,16:40,0,85,Airbus A320,70000.0,275.0,high,7/11/2026,Saturday
DEPARTURE,F3 357,flyadeal,JED,Direct,GIZ,16:35,18:10,0,95,Airbus A320,70000.0,275.0,high,7/11/2026,Saturday
DEPARTURE,XY 441,Flynas,JED,Direct,GIZ,19:25,20:55,0,90,Airbus A320neo,65000.0,409.0,high,7/11/2026,Saturday
DEPARTURE,XY 439,Flynas,JED,Direct,GIZ,6:15,7:45,0,90,Airbus A320neo,65000.0,409.0,high,7/11/2026,Saturday
DEPARTURE,SV 1018,Saudia,JED,RUH,GIZ,6:00,10:55,75,295,Airbus A330,214000.0,545.0,high,7/11/2026,Saturday
DEPARTURE,SV 1781,Saudia,JED,Direct,GIZ,2:20,3:55,0,95,Airbus A320,87000.0,636.0,high,7/11/2026,Saturday
DEPARTURE,SV 1762,Saudia,JED,Direct,GIZ,4:05,5:40,0,95,Airbus A320,87000.0,636.0,high,7/11/2026,Saturday
DEPARTURE,SV 1766,Saudia,JED,Direct,GIZ,9:30,11:05,0,95,Airbus A320,87000.0,636.0,high,7/11/2026,Saturday
DEPARTURE,SV 1788,Saudia,JED,Direct,GIZ,11:55,13:30,0,95,Airbus A320,87000.0,636.0,high,7/11/2026,Saturday
DEPARTURE,SV 1768,Saudia,JED,Direct,GIZ,15:30,17:05,0,95,Airbus A320,87000.0,636.0,high,7/11/2026,Saturday
DEPARTURE,SV 1780,Saudia,JED,Direct,GIZ,20:35,22:10,0,95,Airbus A320,87000.0,636.0,high,7/11/2026,Saturday
DEPARTURE,SV 1792,Saudia,JED,Direct,GIZ,18:50,20:25,0,95,Airbus A320,87000.0,934.0,high,7/11/2026,Saturday
ARRIVAL,F3 808,flyadeal,IST,Direct,JED,22:50,2:50,0,240,Airbus A320,198000.0,945.0,high,6/1/2026,Monday
ARRIVAL,TK 120,Turkish Airlines,IST,Direct,JED,7:45,11:35,0,230,Airbus A330,158000.0,1330.0,high,6/1/2026,Monday
ARRIVAL,TK 92,Turkish Airlines,IST,Direct,JED,12:05,15:55,0,230,Airbus A330,158000.0,1330.0,high,6/1/2026,Monday
ARRIVAL,TK 126,Turkish Airlines,IST,Direct,JED,15:55,19:45,0,230,Airbus A330,158000.0,1330.0,high,6/1/2026,Monday
ARRIVAL,A3 505,Aegean,IST,SKG,JED,17:35,2:35,655,1980,Airbus A320,274000.0,855.0,high,6/1/2026,Monday
ARRIVAL,GF 46,Gulf Air,IST,BAH,JED,5:45,15:40,210,595,Airbus A320neo,337000.0,1010.0,high,6/1/2026,Monday
ARRIVAL,TK 96,Turkish Airlines,IST,Direct,JED,1:15,5:00,0,225,Airbus A330,205000.0,1330.0,high,6/1/2026,Monday
ARRIVAL,TK 114,Turkish Airlines,IST,Direct,JED,3:35,7:25,0,230,Airbus A330,158000.0,1330.0,high,6/1/2026,Monday
ARRIVAL,TK 94,Turkish Airlines,IST,Direct,JED,20:20,0:15,0,235,Airbus A330,205000.0,1330.0,high,6/1/2026,Monday
ARRIVAL,SV 260,Saudia,IST,Direct,JED,22:25,2:10,0,225,Airbus A330,199000.0,1929.0,high,6/1/2026,Monday
ARRIVAL,SV 266,Saudia,IST,Direct,JED,11:55,15:40,0,225,Airbus A330,199000.0,2330.0,high,6/1/2026,Monday
ARRIVAL,SV 256,Saudia,IST,Direct,JED,15:25,19:10,0,225,Airbus A330,199000.0,2330.0,high,6/1/2026,Monday
ARRIVAL,SV 278,Saudia,IST,Direct,JED,18:25,22:15,0,230,Airbus A321,232000.0,2330.0,high,6/1/2026,Monday
ARRIVAL,F3 308,flyadeal,DMM,Direct,JED,13:50,15:55,0,125,Airbus A320,107000.0,385.0,typical,6/6/2026,Saturday
ARRIVAL,XY 405,Flynas,DMM,Direct,JED,15:30,17:40,0,130,Airbus A320neo,98000.0,399.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1115,Saudia,DMM,Direct,JED,16:15,18:25,0,130,Airbus A320,132000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,XY 407,Flynas,DMM,Direct,JED,0:40,2:50,0,130,Airbus A320neo,98000.0,380.0,typical,6/6/2026,Saturday
ARRIVAL,XY 413,Flynas,DMM,Direct,JED,1:55,4:05,0,130,Airbus A320neo,98000.0,380.0,typical,6/6/2026,Saturday
ARRIVAL,XY 403,Flynas,DMM,Direct,JED,9:35,11:45,0,130,Airbus A320neo,98000.0,380.0,typical,6/6/2026,Saturday
ARRIVAL,XY 411,Flynas,DMM,Direct,JED,21:15,23:25,0,130,Airbus A320neo,98000.0,380.0,typical,6/6/2026,Saturday
ARRIVAL,F3 324,flyadeal,DMM,Direct,JED,2:10,4:20,0,130,Airbus A320,107000.0,385.0,typical,6/6/2026,Saturday
ARRIVAL,F3 322,flyadeal,DMM,Direct,JED,2:55,5:05,0,130,Airbus A320,107000.0,385.0,typical,6/6/2026,Saturday
ARRIVAL,F3 304,flyadeal,DMM,Direct,JED,10:45,12:55,0,130,Airbus A320,107000.0,385.0,typical,6/6/2026,Saturday
ARRIVAL,F3 310,flyadeal,DMM,Direct,JED,15:45,17:55,0,130,Airbus A320,107000.0,385.0,typical,6/6/2026,Saturday
ARRIVAL,F3 318,flyadeal,DMM,Direct,JED,21:20,23:30,0,130,Airbus A320,107000.0,385.0,typical,6/6/2026,Saturday
ARRIVAL,XY 419,Flynas,DMM,Direct,JED,12:45,14:55,0,130,Airbus A320neo,98000.0,399.0,typical,6/6/2026,Saturday
ARRIVAL,XY 415,Flynas,DMM,Direct,JED,19:50,22:00,0,130,Airbus A320neo,98000.0,399.0,typical,6/6/2026,Saturday
ARRIVAL,XY 422,Flynas,DMM,Direct,JED,22:15,0:25,0,130,Airbus A320neo,98000.0,419.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1131,Saudia,DMM,Direct,JED,1:10,3:20,0,130,Airbus A320,132000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1127,Saudia,DMM,Direct,JED,4:15,6:25,0,130,Airbus A320,132000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1105,Saudia,DMM,Direct,JED,6:15,8:25,0,130,Airbus A320,132000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1107,Saudia,DMM,Direct,JED,10:15,12:25,0,130,Airbus A320,132000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1109,Saudia,DMM,Direct,JED,12:15,14:25,0,130,Airbus A321,126000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1113,Saudia,DMM,Direct,JED,14:15,16:25,0,130,Airbus A320,132000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1117,Saudia,DMM,Direct,JED,18:15,20:25,0,130,Airbus A321,126000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1125,Saudia,DMM,Direct,JED,20:15,22:25,0,130,Airbus A320,132000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,SV 1129,Saudia,DMM,Direct,JED,22:15,0:25,0,130,Airbus A320,132000.0,486.0,typical,6/6/2026,Saturday
ARRIVAL,A3 711,Aegean,BCN,ATH,JED,12:15,2:35,415,800,Airbus A321neo,311000.0,687.0,typical,6/11/2026,Thursday
ARRIVAL,PC 1092,Pegasus,BCN,SAW,JED,13:50,1:10,185,620,Airbus A321,359000.0,1085.0,typical,6/11/2026,Thursday
ARRIVAL,EY 112,Etihad,BCN,AUH,JED,10:45,23:25,125,700,Boeing 787,477000.0,1256.0,typical,6/11/2026,Thursday
ARRIVAL,TK 1468,Turkish Airlines,BCN,IST,JED,14:35,0:15,65,520,Airbus A321neo,332000.0,1994.0,typical,6/11/2026,Thursday
ARRIVAL,TK 1856,Turkish Airlines,BCN,IST,JED,19:05,5:05,105,540,Airbus A330,378000.0,1994.0,typical,6/11/2026,Thursday
ARRIVAL,SV 228,Saudia,BCN,Direct,JED,16:25,22:45,0,320,Boeing 787,231000.0,2237.0,typical,6/11/2026,Thursday
DEPARTURE,D7 701,AirAsia X,JED,Direct,KUL,21:55,12:40,0,585,Airbus A330,397000.0,774.0,low,6/22/2026,Monday
DEPARTURE,EY 602,Etihad,JED,AUH,KUL,3:10,19:45,90,695,Airbus A321,494000.0,1346.0,low,6/22/2026,Monday
DEPARTURE,EY 604,Etihad,JED,AUH,KUL,5:40,8:25,700,1305,Airbus A321,494000.0,1346.0,low,6/22/2026,Monday
DEPARTURE,6E 78,IndiGo,JED,BLR,KUL,4:10,21:00,75,710,Airbus A320neo,466000.0,1357.0,low,6/22/2026,Monday
DEPARTURE,QR 1189,Qatar Airways,JED,DOH,KUL,22:35,15:10,100,695,Boeing 787,534000.0,1457.0,low,6/22/2026,Monday
DEPARTURE,G9 150,Air Arabia,JED,SHJ,KUL,23:45,9:10,1085,1705,Airbus A321 (Sharklets),612000.0,1853.0,low,6/22/2026,Monday
DEPARTURE,G9 146,Air Arabia,JED,SHJ,KUL,10:10,2:20,50,670,Airbus A321 (Sharklets),612000.0,1869.0,low,6/22/2026,Monday
DEPARTURE,XY 447,Flynas,JED,Direct,TUU,8:05,9:35,0,90,Airbus A320neo,71000.0,479.0,high,4/25/2026,Saturday
DEPARTURE,F3 385,flyadeal,JED,Direct,TUU,10:25,11:55,0,90,Airbus A320,77000.0,595.0,high,4/25/2026,Saturday
DEPARTURE,F3 393,flyadeal,JED,Direct,TUU,20:45,22:20,0,95,Airbus A320,77000.0,595.0,high,4/25/2026,Saturday
DEPARTURE,F3 391,flyadeal,JED,Direct,TUU,20:05,21:35,0,90,Airbus A320,77000.0,645.0,high,4/25/2026,Saturday
DEPARTURE,XY 449,Flynas,JED,Direct,TUU,18:30,20:00,0,90,Airbus A320neo,71000.0,679.0,high,4/25/2026,Saturday
DEPARTURE,XY 465,Flynas,JED,Direct,TUU,21:00,22:30,0,90,Airbus A320neo,71000.0,679.0,high,4/25/2026,Saturday
DEPARTURE,SV 1547,Saudia,JED,Direct,TUU,2:00,3:30,0,90,Airbus A320,96000.0,1177.0,high,4/25/2026,Saturday
DEPARTURE,SV 1545,Saudia,JED,Direct,TUU,19:20,20:50,0,90,Airbus A330,79000.0,1177.0,high,4/25/2026,Saturday
DEPARTURE,SV 1541,Saudia,JED,Direct,TUU,9:00,10:30,0,90,Airbus A320,96000.0,1351.0,high,4/25/2026,Saturday
DEPARTURE,SV 1543,Saudia,JED,Direct,TUU,16:15,17:45,0,90,Airbus A320,96000.0,1351.0,high,4/25/2026,Saturday
DEPARTURE,XY 517,Flynas,JED,Direct,AUH,12:55,16:45,0,170,Airbus A320neo,130000.0,320.0,typical,8/26/2026,Wednesday
DEPARTURE,EY 604,Etihad,JED,Direct,AUH,5:40,9:20,0,160,Airbus A321,166000.0,321.0,typical,8/26/2026,Wednesday
DEPARTURE,SV 570,Saudia,JED,Direct,AUH,11:40,15:25,0,165,Airbus A320,176000.0,461.0,typical,8/26/2026,Wednesday
DEPARTURE,EY 602,Etihad,JED,Direct,AUH,3:10,6:55,0,165,Airbus A321,166000.0,321.0,typical,8/26/2026,Wednesday
DEPARTURE,EY 612,Etihad,JED,Direct,AUH,19:00,22:45,0,165,Airbus A321,166000.0,359.0,typical,8/26/2026,Wednesday
DEPARTURE,SV 1020,Saudia,JED,RUH,AUH,7:00,14:05,150,365,Airbus A330,209000.0,471.0,typical,8/26/2026,Wednesday
DEPARTURE,EY 616,Etihad,JED,Direct,AUH,15:20,19:05,0,165,Airbus A321,166000.0,780.0,typical,8/26/2026,Wednesday
DEPARTURE,XY 551,Flynas,JED,Direct,AMM,12:25,14:20,0,115,Airbus A320neo,94000.0,379.0,high,8/8/2026,Saturday
DEPARTURE,RJ 703,Royal Jordanian,JED,Direct,AMM,13:55,16:05,0,130,Airbus A320neo,91000.0,668.0,high,8/8/2026,Saturday
DEPARTURE,SV 1054,Saudia,JED,RUH,AMM,23:55,14:25,625,870,Airbus A320,271000.0,416.0,high,8/8/2026,Saturday
DEPARTURE,XY 54,Flynas,JED,RUH,AMM,23:59,8:10,246,491,Airbus A320neo,180000.0,533.0,high,8/8/2026,Saturday
DEPARTURE,XY 22,Flynas,JED,RUH,AMM,12:35,21:20,280,525,Airbus A320neo,180000.0,546.0,high,8/8/2026,Saturday
DEPARTURE,RJ 707,Royal Jordanian,JED,Direct,AMM,20:55,23:05,0,130,Embraer 195 E2,125000.0,668.0,high,8/8/2026,Saturday
DEPARTURE,RJ 705,Royal Jordanian,JED,Direct,AMM,4:50,7:00,0,130,Airbus A320neo,105000.0,987.0,high,8/8/2026,Saturday
DEPARTURE,SV 627,Saudia,JED,Direct,AMM,1:05,3:05,0,120,Airbus A320,127000.0,1412.0,high,8/8/2026,Saturday
DEPARTURE,SV 631,Saudia,JED,Direct,AMM,10:10,12:10,0,120,Airbus A320,127000.0,1412.0,high,8/8/2026,Saturday
DEPARTURE,XY 441,Flynas,JED,Direct,GIZ,19:25,20:55,0,90,Airbus A320neo,65000.0,269.0,typical,6/4/2026,Thursday
DEPARTURE,F3 353,flyadeal,JED,Direct,GIZ,13:20,14:45,0,85,Airbus A320,70000.0,275.0,typical,6/4/2026,Thursday
DEPARTURE,F3 355,flyadeal,JED,Direct,GIZ,15:15,16:40,0,85,Airbus A320,70000.0,275.0,typical,6/4/2026,Thursday
DEPARTURE,F3 357,flyadeal,JED,Direct,GIZ,16:35,18:10,0,95,Airbus A320,70000.0,275.0,typical,6/4/2026,Thursday
DEPARTURE,XY 439,Flynas,JED,Direct,GIZ,6:15,7:45,0,90,Airbus A320neo,65000.0,349.0,typical,6/4/2026,Thursday
DEPARTURE,SV 1018,Saudia,JED,RUH,GIZ,6:00,10:55,75,295,Boeing 777,205000.0,545.0,typical,6/4/2026,Thursday
DEPARTURE,SV 1781,Saudia,JED,Direct,GIZ,2:20,3:55,0,95,Airbus A320,87000.0,580.0,typical,6/4/2026,Thursday
DEPARTURE,SV 1766,Saudia,JED,Direct,GIZ,9:30,11:05,0,95,Airbus A320,87000.0,580.0,typical,6/4/2026,Thursday
DEPARTURE,SV 1788,Saudia,JED,Direct,GIZ,11:55,13:30,0,95,Airbus A320,87000.0,580.0,typical,6/4/2026,Thursday
